target,prior,posterior_target,entropy,marginal_likelihood
clearing,1.5221907209219216e-05,0.020169000410981436,4.668674957242892,16.623769727975017
away,0.000577048664204,0.43011091209118746,3.358655749977353,29.551314106938083
their,0.0029613528570662,0.8106866005374156,1.3755033108947055,80.46036207984831
desks,3.3903338784170077e-06,0.00465464713539456,4.671044538862621,16.043551967252718
being,0.0012329744839467,0.6357231598863415,2.374267803432378,42.71996367314498
dinner,8.344372770144716e-05,0.12038692430685471,4.390019261592852,15.267193049323875
enough,0.0004801819819635,0.4024700831332087,3.4569124001550575,26.27949863667474
invite,2.7676194925853125e-05,0.039050629500708714,4.747435292208042,15.61072814085221
accusations,9.797373003752003e-06,0.010092590143613295,4.717068278776631,21.382172294261636
disloyalty,5.770486642040376e-07,0.0007652587472326827,4.636903139470013,16.60920925110898
